Taxon,lon,lat,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
Lactuca_serriolaCAU,44.25,40.2,120,127,31,9602,329,-75,404,170,233,237,-11,305,52,13,40,120,44,62,61
Lactuca_serriolaCAU,44.4811,40.2158,104,122,31,9160,304,-81,385,149,213,216,-20,348,62,18,42,144,59,81,60
Lactuca_serriolaCAU,44.2167,40.2167,116,125,31,9509,323,-78,401,165,228,232,-14,315,55,14,41,126,47,66,61
Lactuca_serriolaCAU,44.233,40.233,116,125,31,9509,323,-78,401,165,228,232,-14,315,55,14,41,126,47,66,61
Lactuca_serriolaCAU,43.65,40.25,86,127,30,9750,294,-119,413,134,202,203,-48,382,64,19,42,157,65,96,70
Lactuca_serriolaCAU,44.65,40.25,83,118,32,8468,272,-89,361,121,-30,187,-30,397,72,17,47,173,56,111,56
Lactuca_serriolaCAU,44.63333,40.316666,79,117,32,8315,264,-91,355,115,-32,181,-32,425,76,18,47,184,58,124,58
Lactuca_serriolaCAU,44.6167,40.3167,86,118,32,8517,275,-87,362,125,-28,191,-28,409,73,18,46,176,58,115,58
Lactuca_serriolaCAU,44.65,40.3167,79,117,32,8315,264,-91,355,115,-32,181,-32,425,76,18,47,184,58,124,58
Lactuca_serriolaCAU,44.65,40.333,79,117,32,8315,264,-91,355,115,-32,181,-32,425,76,18,47,184,58,124,58
Lactuca_serriolaCAU,44.6431,40.4097,67,116,33,8048,247,-99,346,100,-40,166,-40,465,83,18,49,202,60,142,60
Lactuca_serriolaCAU,44.233334,40.416668,38,116,32,8166,222,-133,355,70,-70,139,-70,515,90,21,47,221,70,113,70
Lactuca_serriolaCAU,45.23333,40.41667,58,111,34,7576,230,-96,326,86,-40,152,-40,519,87,20,44,214,66,124,66
Lactuca_serriolaCAU,44.2167,40.4167,12,115,33,7801,193,-152,345,41,-89,109,-89,589,99,25,44,247,83,130,83
Lactuca_serriolaCAU,44.7086,40.4636,63,115,34,7817,239,-98,337,94,-40,159,-40,493,88,19,49,215,61,154,61
Lactuca_serriolaCAU,44.31667,40.5,36,116,33,7997,217,-132,349,67,-69,134,-69,535,93,21,47,230,70,121,70
Lactuca_serriolaCAU,44.8167,40.5,52,114,34,7631,227,-105,332,79,-47,147,-47,511,90,19,48,221,62,116,62
Lactuca_serriolaCAU,43.9,40.81667,60,119,30,9329,255,-141,396,104,-67,172,-67,510,89,22,48,221,72,165,72
Lactuca_serriolaCAU,44.76556,41.14833,110,113,33,7967,286,-50,336,150,5,210,5,511,86,19,46,215,65,163,65
Lactuca_serriolaCAU,47.916668,41.316666,19,98,32,7038,176,-128,304,52,-73,105,-73,567,97,13,55,252,52,204,52
Lactuca_serriolaCAU,43.1594,41.3366,34,121,33,7974,216,-140,356,108,-73,130,-73,644,99,28,41,256,94,224,94
Lactuca_serriolaCAU,47.8667,41.35,45,94,31,6993,199,-99,298,113,-46,131,-46,549,95,13,55,239,49,197,49
Lactuca_serriolaCAU,47.88333,41.35,73,90,29,7330,232,-73,305,110,-22,165,-22,522,81,16,47,211,54,173,54
Lactuca_serriolaCAU,48.25,41.35,81,89,28,7556,242,-67,309,119,-17,176,-17,505,69,20,37,188,66,148,66
Lactuca_serriolaCAU,43.0893,41.3692,25,121,34,7791,204,-146,350,96,-80,118,-80,699,103,32,37,269,108,237,108
Lactuca_serriolaCAU,44.3179,41.3884,86,114,34,7746,256,-76,332,125,-17,182,-17,607,99,23,46,252,78,202,78
Lactuca_serriolaCAU,48.85,41.4,135,97,21,9081,431,-14,445,142,258,258,28,341,44,17,28,109,55,55,77
Lactuca_serriolaCAU,47.9167,41.4167,97,88,27,7819,262,-53,315,136,-4,195,-4,508,68,19,35,180,67,148,67
Lactuca_serriolaCAU,41.4681,41.4856,137,82,35,5511,257,25,232,118,116,207,69,2014,244,82,32,714,306,500,476
Lactuca_serriolaCAU,47.4167,41.5167,59,92,30,7280,218,-86,304,131,-35,150,-35,597,98,16,52,253,55,214,55
Lactuca_serriolaCAU,47.6,41.5167,60,91,30,7219,218,-85,303,131,-34,150,-34,566,93,14,52,240,51,202,51
Lactuca_serriolaCAU,47.417,41.533,59,92,30,7280,218,-86,304,131,-35,150,-35,597,98,16,52,253,55,214,55
Lactuca_serriolaCAU,47.6,41.533,60,91,30,7219,218,-85,303,131,-34,150,-34,566,93,14,52,240,51,202,51
Lactuca_serriolaCAU,47.4175,41.5398,59,92,30,7280,218,-86,304,131,-35,150,-35,597,98,16,52,253,55,214,55
Lactuca_serriolaCAU,47.9167,41.55,74,89,29,7467,233,-73,306,148,-22,168,-22,500,74,15,46,196,53,166,53
Lactuca_serriolaCAU,48.1667,41.55,98,86,27,7925,262,-53,315,137,-4,198,-4,487,60,22,29,157,76,127,76
