Taxon,lon,lat,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
Lactuca_tatarica,76.52,34.6,43,108,26,10500,245,-164,409,-88,67,169,-99,182,38,4,60,88,21,25,63
Lactuca_tatarica,76.49,34.62,28,105,25,10381,228,-176,404,-102,-17,153,-112,172,33,4,53,76,22,28,55
Lactuca_tatarica,66.88,34.65,31,157,34,9756,251,-206,457,-31,151,151,-104,291,71,0,85,166,4,4,104
Lactuca_tatarica,61.08,34.75,173,154,40,8426,374,-9,383,84,284,284,66,227,51,0,99,134,0,0,111
Lactuca_tatarica,67.25,34.75,10,145,33,9145,215,-214,429,-49,110,122,-117,345,77,0,81,188,5,8,128
Lactuca_tatarica,77.42,34.75,-64,116,29,9444,134,-260,394,54,-162,54,-188,73,17,2,58,34,9,34,11
Lactuca_tatarica,67.3,34.8,5,141,33,8911,205,-213,418,-52,104,114,-118,367,81,0,81,199,4,8,136
Lactuca_tatarica,67.18,34.82,23,148,34,9202,230,-202,432,-36,124,136,-104,298,67,0,81,161,4,6,111
Lactuca_tatarica,67.75,34.85,49,143,36,8479,241,-154,395,-5,142,153,-68,195,35,0,73,94,2,5,86
Lactuca_tatarica,77.5,34.88,43,130,31,9725,248,-165,413,-72,58,162,-89,78,10,2,39,26,10,22,22
Lactuca_tatarica,69.44,35.03,135,105,30,8499,310,-39,349,77,244,244,22,508,133,3,101,331,12,12,169
Lactuca_tatarica,-106.670235,35.052967,135,172,43,8398,342,-58,400,234,49,245,29,216,40,10,50,98,31,87,31
Lactuca_tatarica,-111.51667,35.16667,83,163,44,7234,279,-85,364,174,112,179,-6,518,71,12,38,184,60,149,141
Lactuca_tatarica,-111.65,35.2,80,165,45,7154,277,-87,364,170,109,175,-8,534,72,12,38,186,62,151,149
Lactuca_tatarica,75.62,35.2,37,99,24,10450,238,-160,398,25,-9,164,-104,241,41,5,51,106,27,42,64
Lactuca_tatarica,69.5,35.25,74,99,30,7799,238,-91,329,19,166,174,-30,823,203,3,97,517,17,18,279
Lactuca_tatarica,71,35.25,89,98,30,7929,254,-70,324,29,102,190,-16,894,175,24,69,461,93,106,257
Lactuca_tatarica,-106.396,35.257,99,157,42,7694,297,-76,373,191,139,200,3,403,66,22,45,172,70,155,73
Lactuca_tatarica,75.62,35.3,104,122,30,9566,303,-91,394,103,115,222,-26,204,35,4,55,94,24,27,59
Lactuca_tatarica,75.73,35.3,103,122,30,9753,305,-96,401,102,115,223,-30,184,33,4,56,85,21,24,54
